App;ID;;;
PS 8.9;LPADILL4;;;
PS 8.9;LPADRONA;;;
PS 8.9;LPAEZROD;;;
PS 8.9;LPAILLAL;;;
PS 8.9;LPAINEMAL;;;
PS 8.9;LPAINENQ;;;
PS 8.9;LPAINENT;;;
PS 8.9;LPAINEVI;;;
PS 8.9;LPALACI2;;;
PS 8.9;LPALACIS;;;
PS 8.9;LPALARCO;;;
PS 8.9;LPALAVE2;;;
PS 8.9;LPALMA;;;
PS 8.9;LPALMAB;;;
PS 8.9;LPALMAM;;;
PS 8.9;LPALMER;;;
PS 8.9;LPALTA;;;
PS 8.9;LPANCETT;;;
PS 8.9;LPANTOJ2;;;
PS 8.9;LPANTOJA;;;
PS 8.9;LPARADAME;;;
PS 8.9;LPARDO;;;
PS 8.9;LPARDOSE;;;
PS 8.9;LPAREDE6;;;
PS 8.9;LPAREDESS;;;
PS 8.9;LPARRA;;;
PS 8.9;LPARRAA;;;
PS 8.9;LPARRACO;;;
PS 8.9;LPARRAMO;;;
PS 8.9;LPARRAPA;;;
PS 8.9;LPARRAUR;;;
PS 8.9;LPARRAVA;;;
PS 8.9;LPASTEN;;;
PS 8.9;LPAULINA;;;
PS 8.9;LPAULUZZI;;;
PS 8.9;LPAVEZBU;;;
PS 8.9;LPAVEZVE;;;
PS 8.9;LPAVON;;;
PS 8.9;LPBASCUN;;;
PS 8.9;LPBELTRA;;;
PS 8.9;LPBMARDO;;;
PS 8.9;LPCABELL;;;
PS 8.9;LPCADELAGO;;;
PS 8.9;LPDIAZ;;;
PS 8.9;LPEDRER3;;;
PS 8.9;LPEDRERF;;;
PS 8.9;LPEDRERO;;;
PS 8.9;LPEDROZA;;;
PS 8.9;LPENAAGU;;;
PS 8.9;LPENACAR;;;
PS 8.9;LPENAH;;;
PS 8.9;LPENAIL2;;;
PS 8.9;LPENALEN;;;
PS 8.9;LPENALOZ;;;
PS 8.9;LPENAPI2;;;
PS 8.9;LPENAZAM;;;
PS 8.9;LPERALT2;;;
PS 8.9;LPERAZAM;;;
PS 8.9;LPEREGO;;;
PS 8.9;LPEREI11;;;
PS 8.9;LPEREIRAR;;;
PS 8.9;LPEREZB;;;
PS 8.9;LPEREZBA;;;
PS 8.9;LPEREZCE;;;
PS 8.9;LPEREZL2;;;
PS 8.9;LPEREZLO;;;
PS 8.9;LPEREZMO;;;
PS 8.9;LPEREZOR;;;
PS 8.9;LPEREZPO;;;
PS 8.9;LPEREZS;;;
PS 8.9;LPEREZSA;;;
PS 8.9;LPEREZSI;;;
PS 8.9;LPEREZSU;;;
PS 8.9;LPEROZOC;;;
PS 8.9;LPERRONE;;;
PS 8.9;LPESARES;;;
PS 8.9;LPEZOASA;;;
PS 8.9;LPGOMEZR;;;
PS 8.9;LPHILIMO;;;
PS 8.9;LPICHILE;;;
PS 8.9;LPICHINI;;;
PS 8.9;LPICHUMA;;;
PS 8.9;LPIESCHACON;;;
PS 8.9;LPINCHE2;;;
PS 8.9;LPINCHEI;;;
PS 8.9;LPINEDAM;;;
PS 8.9;LPINEDAV;;;
PS 8.9;LPINELAA;;;
PS 8.9;LPINO2;;;
PS 8.9;LPINOABU;;;
PS 8.9;LPINOCAS;;;
PS 8.9;LPINOG;;;
PS 8.9;LPINONESV;;;
PS 8.9;LPINOS;;;
PS 8.9;LPINOV;;;
PS 8.9;LPINTOAR;;;
PS 8.9;LPINTOCO;;;
PS 8.9;LPINTOCR;;;
PS 8.9;LPINTOG;;;
PS 8.9;LPINTOV;;;
PS 8.9;LPIZARR5;;;
PS 8.9;LPIZARR7;;;
PS 8.9;LPIZARROC;;;
PS 8.9;LPIZARROQ;;;
PS 8.9;LPIZZARR;;;
PS 8.9;LPLAZACA;;;
PS 8.9;LPLAZAPA;;;
PS 8.9;LPOBLETE;;;
PS 8.9;LPOBLETEG;;;
PS 8.9;LPOBLETEL;;;
PS 8.9;LPOBLETH;;;
PS 8.9;LPOBLETM;;;
PS 8.9;LPOGGI;;;
PS 8.9;LPOLIVAR;;;
PS 8.9;LPOMAMAQ;;;
PS 8.9;LPONCEPO;;;
PS 8.9;LPORTILC;;;
PS 8.9;LPORTORRE;;;
PS 8.9;LPOZOA;;;
PS 8.9;LPRADOLY;;;
PS 8.9;LPRIMICI;;;
PS 8.9;LPRIVERA;;;
PS 8.9;LPRNARAN;;;
PS 8.9;LPUENTEV;;;
PS 8.9;LPULGARH;;;
PS 8.9;LPULGARS;;;
PS 8.9;LPULIDO;;;
PS 8.9;LPULIDOB;;;
PS 8.9;LPUNONAN;;;
PS 8.9;LPUYOLDO;;;
PS 8.9;LPVARGAS;;;
PS 8.9;LPVERAO;;;
PS 8.9;LQMARTIN;;;
PS 8.9;LQUESILL;;;
PS 8.9;LQUEZAD2;;;
PS 8.9;LQUEZAD4;;;
PS 8.9;LQUICHEL;;;
PS 8.9;LQUIJADA;;;
PS 8.9;LQUIJADAR;;;
PS 8.9;LQUILODR;;;
PS 8.9;LQUINILE;;;
PS 8.9;LQUINTA4;;;
PS 8.9;LQUINTAM;;;
PS 8.9;LQUINTER;;;
PS 8.9;LQUINTEROS;;;
PS 8.9;LQUISPEG;;;
PS 8.9;LRABUINI;;;
PS 8.9;LRAIPILL;;;
PS 8.9;LRALBORN;;;
PS 8.9;LRALMONA;;;
PS 8.9;LRAMIR13;;;
PS 8.9;LRAMIREE;;;
PS 8.9;LRAMIREZ1;;;
PS 8.9;LRAMIREZM;;;
PS 8.9;LRAMIREZS;;;
PS 8.9;LRAMIRSA;;;
PS 8.9;LRAMOS;;;
PS 8.9;LRAMOSA;;;
PS 8.9;LRAMOSCR;;;
PS 8.9;LRAMOSMA;;;
PS 8.9;LRAMOSOS;;;
PS 8.9;LRAMOSP;;;
PS 8.9;LRAMOSSA;;;
PS 8.9;LRANINIR;;;
PS 8.9;LRASCHEYA;;;
PS 8.9;LRAVANA;;;
PS 8.9;LREBECOD;;;
PS 8.9;LREBOLLE;;;
PS 8.9;LREBUELTA;;;
PS 8.9;LRECABALC;;;
PS 8.9;LRECCHIA;;;
PS 8.9;LREINDL;;;
PS 8.9;LRENE;;;
PS 8.9;LRESCOBA;;;
PS 8.9;LRETAMALESS;;;
PS 8.9;LRETAMALQ;;;
PS 8.9;LREYESAR;;;
PS 8.9;LREYESGA;;;
PS 8.9;LREYESME;;;
PS 8.9;LREYESOT;;;
PS 8.9;LREYESS;;;
PS 8.9;LREYESSO;;;
PS 8.9;LREYESSOT;;;
PS 8.9;LRIFFO;;;
PS 8.9;LRIFFOOR;;;
PS 8.9;LRIFFOVE;;;
PS 8.9;LRIOS;;;
PS 8.9;LRIOSJAR;;;
PS 8.9;LRIPETTI;;;
PS 8.9;LRIQUEL;;;
PS 8.9;LRIQUEL7;;;
PS 8.9;LRIQUELA;;;
PS 8.9;LRIQUELL;;;
PS 8.9;LRIQUELME;;;
PS 8.9;LRIQUELMEM;;;
PS 8.9;LRISCORA;;;
PS 8.9;LRIVASAL;;;
PS 8.9;LRIVASR;;;
PS 8.9;LRIVASSO;;;
PS 8.9;LRIVASVI;;;
PS 8.9;LRIVERA;;;
PS 8.9;LRIVERA5;;;
PS 8.9;LRIVERA9;;;
PS 8.9;LRIVERAA;;;
PS 8.9;LRIVERAE;;;
PS 8.9;LRIVERAF;;;
PS 8.9;LRIVERAL;;;
PS 8.9;LRIVERAM;;;
PS 8.9;LRIVERAO;;;
PS 8.9;LRIVERAT;;;
PS 8.9;LRIVERAV;;;
PS 8.9;LRIVERO3;;;
PS 8.9;LRIVERO6;;;
PS 8.9;LROADUQU;;;
PS 8.9;LROAJARA;;;
PS 8.9;LROAMUNO;;;
PS 8.9;LROBERTA;;;
PS 8.9;LROBLESS;;;
PS 8.9;LROCHAA;;;
PS 8.9;LROCHAPA;;;
PS 8.9;LRODRI12;;;
PS 8.9;LRODRI26;;;
PS 8.9;LRODRIG7;;;
PS 8.9;LRODRIG8;;;
PS 8.9;LRODRIG9;;;
PS 8.9;LRODRIGC;;;
PS 8.9;LRODRIGH;;;
PS 8.9;LRODRIGJ;;;
PS 8.9;LRODRIGL;;;
PS 8.9;LRODRIGR;;;
PS 8.9;LRODRIGUEZL;;;
PS 8.9;LRODRIGUEZM;;;
PS 8.9;LRODRIGUEZO;;;
PS 8.9;LRODRIGUEZP;;;
PS 8.9;LRODRIGUEZR;;;
PS 8.9;LRODRIGUEZV;;;
PS 8.9;LROEMHILD;;;
PS 8.9;LROJAS;;;
PS 8.9;LROJASAC;;;
PS 8.9;LROJASAR;;;
PS 8.9;LROJASC;;;
PS 8.9;LROJASE;;;
PS 8.9;LROJASE2;;;
PS 8.9;LROJASEL;;;
PS 8.9;LROJASFA;;;
PS 8.9;LROJASG;;;
PS 8.9;LROJASHU;;;
PS 8.9;LROJASP;;;
PS 8.9;LROJASPI;;;
PS 8.9;LROJASTO;;;
PS 8.9;LROJASVA;;;
PS 8.9;LROJASZ;;;
PS 8.9;LROMAN;;;
PS 8.9;LROMANIU;;;
PS 8.9;LROMANM2;;;
PS 8.9;LROMANPE;;;
PS 8.9;LROMERO;;;
PS 8.9;LROMERO2;;;
PS 8.9;LROMERO3;;;
PS 8.9;LROMEROM;;;
PS 8.9;LROS;;;
PS 8.9;LROSALES;;;
PS 8.9;LROSALESC;;;
PS 8.9;LROSASBR;;;
PS 8.9;LROSASMA;;;
PS 8.9;LROSASMO;;;
PS 8.9;LROSENBE;;;
PS 8.9;LROSSELY;;;
PS 8.9;LROVEDYZ;;;
PS 8.9;LROXANAY;;;
PS 8.9;LROZASAL;;;
PS 8.9;LROZASZ;;;
PS 8.9;LROZO;;;
PS 8.9;LRPARRA;;;
PS 8.9;LRPIZARRO;;;
PS 8.9;LRROJASS;;;
PS 8.9;LRROMERO;;;
PS 8.9;LRSAMASSA;;;
PS 8.9;LRUBILAR;;;
PS 8.9;LRUBILARH;;;
PS 8.9;LRUBIOFL;;;
PS 8.9;LRUBIOLO;;;
PS 8.9;LRUBIOOR;;;
PS 8.9;LRUIZ;;;
PS 8.9;LRUIZMAR;;;
PS 8.9;LRUIZREY;;;
PS 8.9;LRUIZRUI;;;
PS 8.9;LRUZCONT;;;
PS 8.9;LRVEGAS;;;
PS 8.9;LSAAVED4;;;
PS 8.9;LSAAVED7;;;
PS 8.9;LSAAVEDB;;;
PS 8.9;LSAAVEDRA;;;
PS 8.9;LSABATIN;;;
PS 8.9;LSAEZMOR;;;
PS 8.9;LSAEZORT;;;
PS 8.9;LSAEZPIN;;;
PS 8.9;LSAEZSAE;;;
PS 8.9;LSAINT-L;;;
PS 8.9;LSAINTSU;;;
PS 8.9;LSALAMA2;;;
PS 8.9;LSALAS;;;
PS 8.9;LSALASFL;;;
PS 8.9;LSALASSA;;;
PS 8.9;LSALAZ11;;;
PS 8.9;LSALAZ12;;;
PS 8.9;LSALAZA9;;;
PS 8.9;LSALAZAR;;;
PS 8.9;LSALDANO;;;
PS 8.9;LSALDIA3;;;
PS 8.9;LSALGAD4;;;
PS 8.9;LSALGADO;;;
PS 8.9;LSALINA2;;;
PS 8.9;LSALINA4;;;
PS 8.9;LSALINA5;;;
PS 8.9;LSALINAL;;;
PS 8.9;LSALINAR;;;
PS 8.9;LSALINAV;;;
PS 8.9;LSALVARA;;;
PS 8.9;LSALVOMO;;;
PS 8.9;LSAMARIT;;;
PS 8.9;LSANCH21;;;
PS 8.9;LSANCH25;;;
PS 8.9;LSANCH26;;;
PS 8.9;LSANCHE;;;
PS 8.9;LSANCHE2;;;
PS 8.9;LSANCHE6;;;
PS 8.9;LSANCHE7;;;
PS 8.9;LSANCHER;;;
PS 8.9;LSANCHET;;;
PS 8.9;LSANCHEZ;;;
PS 8.9;LSANCHEZB;;;
PS 8.9;LSANDOV9;;;
PS 8.9;LSANDOVALL;;;
PS 8.9;LSANGUIN;;;
PS 8.9;LSANHUE3;;;
PS 8.9;LSANHUEZAGATICA;;;
PS 8.9;LSANTADI;;;
PS 8.9;LSANTAN;;;
PS 8.9;LSANTAN3;;;
PS 8.9;LSANTANJ;;;
PS 8.9;LSANTIBAÑEZ;;;
PS 8.9;LSANTIZE;;;
PS 8.9;LSANTORO;;;
PS 8.9;LSANTOSV;;;
PS 8.9;LSANTUCH;;;
PS 8.9;LSARMIEN;;;
PS 8.9;LSARZOSH;;;
PS 8.9;LSATAILO;;;
PS 8.9;LSAVID;;;
PS 8.9;LSBRICENOC;;;
PS 8.9;LSBURGOSH;;;
PS 8.9;LSCAFFIN;;;
PS 8.9;LSDASILVA;;;
PS 8.9;LSEGOVIP;;;
PS 8.9;LSEGU;;;
PS 8.9;LSEGURA;;;
PS 8.9;LSEGURAF;;;
PS 8.9;LSEGURAG;;;
PS 8.9;LSEGURAR;;;
PS 8.9;LSEPUL10;;;
PS 8.9;LSEPULO;;;
PS 8.9;LSEPULV2;;;
PS 8.9;LSEPULV3;;;
PS 8.9;LSEPULV6;;;
PS 8.9;LSEPULVC;;;
PS 8.9;LSEPULVEDAGO;;;
PS 8.9;LSEPULVEDAU;;;
PS 8.9;LSEPULVN;;;
PS 8.9;LSEQUEIR;;;
PS 8.9;LSERONCO;;;
PS 8.9;LSGUZMAN;;;
PS 8.9;LSIERRA2;;;
PS 8.9;LSIERRAL;;;
PS 8.9;LSILVAB;;;
PS 8.9;LSILVAD;;;
PS 8.9;LSILVAG2;;;
PS 8.9;LSILVAGR;;;
PS 8.9;LSILVAHE;;;
PS 8.9;LSILVAHU;;;
PS 8.9;LSILVAM;;;
PS 8.9;LSILVASA;;;
PS 8.9;LSILVASI;;;
PS 8.9;LSOBARZOQ;;;
PS 8.9;LSOLANOL;;;
PS 8.9;LSOLARLE;;;
PS 8.9;LSOLISLA;;;
PS 8.9;LSOLIVAR;;;
PS 8.9;LSOSA;;;
PS 8.9;LSOTELOR;;;
PS 8.9;LSOTOGAR;;;
PS 8.9;LSOTOGON;;;
PS 8.9;LSOTOMAY;;;
PS 8.9;LSOTOMOS;;;
PS 8.9;LSOTOPIN;;;
PS 8.9;LSOTORIQ;;;
PS 8.9;LSOTOS;;;
PS 8.9;LSOTOSAN;;;
PS 8.9;LSOTOSI;;;
PS 8.9;LSOTOSOTO;;;
PS 8.9;LSOTOULL;;;
PS 8.9;LSPEREYRA;;;
PS 8.9;LSPULERH;;;
PS 8.9;LSRIAMBAU;;;
PS 8.9;LSRIOSG;;;
PS 8.9;LSSOTOS;;;
PS 8.9;LSTEPHEN;;;
PS 8.9;LSUAREZ2;;;
PS 8.9;LSUAREZD;;;
PS 8.9;LSULBARA;;;
PS 8.9;LSUMARIV;;;
PS 8.9;LSUZARTE;;;
PS 8.9;LSZABOAV;;;
PS 8.9;LSZDELGA;;;
PS 8.9;LTABILOP;;;
PS 8.9;LTAIPECR;;;
PS 8.9;LTAMARIZ;;;
PS 8.9;LTAPIABO;;;
PS 8.9;LTAPIALO;;;
PS 8.9;LTAPIAM2;;;
PS 8.9;LTAPIAP;;;
PS 8.9;LTAPIAS;;;
PS 8.9;LTAQUIAS;;;
PS 8.9;LTARRILL;;;
PS 8.9;LTAUCANM;;;
PS 8.9;LTEJADAO;;;
PS 8.9;LTEVEZMU;;;
PS 8.9;LTINEDOC;;;
PS 8.9;LTMPERE;;;
PS 8.9;LTOBARC;;;
PS 8.9;LTOLEDO2;;;
PS 8.9;LTOLEDO4;;;
PS 8.9;LTOLEDOA;;;
PS 8.9;LTOLEDOM;;;
PS 8.9;LTOLOZAA;;;
PS 8.9;LTORELLO;;;
PS 8.9;LTORINAL;;;
PS 8.9;LTOROJ;;;
PS 8.9;LTOROMED;;;
PS 8.9;LTOROORE;;;
PS 8.9;LTORRE20;;;
PS 8.9;LTORRE24;;;
PS 8.9;LTORREBL;;;
PS 8.9;LTORRES2;;;
PS 8.9;LTORRES4;;;
PS 8.9;LTORRES5;;;
PS 8.9;LTORRESD;;;
PS 8.9;LTORRESF;;;
PS 8.9;LTORRESL;;;
PS 8.9;LTORREST;;;
PS 8.9;LTRABUCC;;;
PS 8.9;LTRIANAG;;;
PS 8.9;LTRINCAD;;;
PS 8.9;LTROCONI;;;
PS 8.9;LTRONCOF;;;
PS 8.9;LTRONCOM;;;
PS 8.9;LTRONCOSOH;;;
PS 8.9;LTROQUIA;;;
PS 8.9;LTRUJILR;;;
PS 8.9;LUABARCAM;;;
PS 8.9;LUABURTOM;;;
PS 8.9;LUACEVED3;;;
PS 8.9;LUACUNA;;;
PS 8.9;LUADAROSB;;;
PS 8.9;LUADASMEM;;;
PS 8.9;LUAGUILAR;;;
PS 8.9;LUAGUILE2;;;
PS 8.9;LUAGUILER;;;
PS 8.9;LUAGUILUZ;;;
PS 8.9;LUAGUIRRE;;;
PS 8.9;LUAGURTO;;;
PS 8.9;LUAHUMAD3;;;
PS 8.9;LUALANIZO;;;
PS 8.9;LUALARCO2;;;
PS 8.9;LUALARCO3;;;
PS 8.9;LUALDUNAT;;;
PS 8.9;LUALEGREC;;;
PS 8.9;LUALVARE;;;
PS 8.9;LUANINAOP;;;
PS 8.9;LUANINIRH;;;
PS 8.9;LUARANDAC;;;
PS 8.9;LUARANEDA;;;
PS 8.9;LUARAYAAR;;;
PS 8.9;LUARAYAJO;;;
PS 8.9;LUARAYAS;;;
PS 8.9;LUARAYAVI;;;
PS 8.9;LUARODRI;;;
PS 8.9;LUAUBELE;;;
PS 8.9;LUAVILESE;;;
PS 8.9;LUAYALAHE;;;
PS 8.9;LUBALBOAO;;;
PS 8.9;LUBALTAZA;;;
PS 8.9;LUBARRACO;;;
PS 8.9;LUBARRAZA;;;
PS 8.9;LUBARRERAH;;;
PS 8.9;LUBARRIOS;;;
PS 8.9;LUBASAURE;;;
PS 8.9;LUBECERRA;;;
PS 8.9;LUBEDAPO;;;
PS 8.9;LUBELTRA2;;;
PS 8.9;LUBENAVI;;;
PS 8.9;LUBILLAS;;;
PS 8.9;LUBOLVARA;;;
PS 8.9;LUBONO;;;
PS 8.9;LUBRAVOR;;;
PS 8.9;LUBRIONES;;;
PS 8.9;LUBURGOSC;;;
PS 8.9;LUBUSTOSO;;;
PS 8.9;LUCABRER3;;;
PS 8.9;LUCALDER2;;;
PS 8.9;LUCAMARAD;;;
PS 8.9;LUCANDIAA;;;
PS 8.9;LUCANIHUA;;;
PS 8.9;LUCANIULL;;;
PS 8.9;LUCANOPAN;;;
PS 8.9;LUCARCAMO;;;
PS 8.9;LUCARDEN;;;
PS 8.9;LUCARDENA;;;
PS 8.9;LUCARMONA;;;
PS 8.9;LUCARRIL2;;;
PS 8.9;LUCARRILL;;;
PS 8.9;LUCARTERG;;;
PS 8.9;LUCARTESL;;;
PS 8.9;LUCASTI12;;;
PS 8.9;LUCASTIL5;;;
PS 8.9;LUCASTILL;;;
PS 8.9;LUCASTROL;;;
PS 8.9;LUCASTROZ;;;
PS 8.9;LUCASTRR;;;
PS 8.9;LUCATALA2;;;
PS 8.9;LUCATALC;;;
PS 8.9;LUCEPEDM;;;
PS 8.9;LUCERDAPI;;;
PS 8.9;LUCFAUND;;;
PS 8.9;LUCFERNA;;;
PS 8.9;LUCGIMEN;;;
PS 8.9;LUCISTER2;;;
PS 8.9;LUCISTER3;;;
PS 8.9;LUCMANDU;;;
PS 8.9;LUCMARTI;;;
PS 8.9;LUCOLIMAN;;;
PS 8.9;LUCOLLAOY;;;
PS 8.9;LUCONLOZ;;;
PS 8.9;LUCONTRE2;;;
PS 8.9;LUCONTRE3;;;
PS 8.9;LUCONTRE4;;;
PS 8.9;LUCONTRE5;;;
PS 8.9;LUCORDOVA;;;
PS 8.9;LUCORNEJ2;;;
PS 8.9;LUCORNEJO;;;
PS 8.9;LUCORTES2;;;
PS 8.9;LUCORTESG;;;
PS 8.9;LUCORTESV;;;
PS 8.9;LUCORVALA;;;
PS 8.9;LUCPACHE;;;
PS 8.9;LUCRGONZ;;;
PS 8.9;LUCSEPUL;;;
PS 8.9;LUCTRONC;;;
PS 8.9;LUCUEVASM;;;
PS 8.9;LUCURRIHU;;;
PS 8.9;LUDELGAD3;;;
PS 8.9;LUDESOUZA;;;
PS 8.9;LUDIAZ;;;
PS 8.9;LUDIAZARA;;;
PS 8.9;LUDIAZCAS;;;
PS 8.9;LUDIAZHID;;;
PS 8.9;LUDIAZSOT;;;
PS 8.9;LUDONOSOR;;;
PS 8.9;LUDONOSOS;;;
PS 8.9;LUDURANAD;;;
PS 8.9;LUDURANZA;;;
PS 8.9;LUELGUETA;;;
PS 8.9;LUEPEREZ;;;
PS 8.9;LUESCOBA2;;;
PS 8.9;LUESPINO4;;;
PS 8.9;LUESPINO5;;;
PS 8.9;LUESPINO6;;;
PS 8.9;LUESPINO8;;;
PS 8.9;LUESTAYF;;;
PS 8.9;LUEYULYJ;;;
PS 8.9;LUFATIGAT;;;
PS 8.9;LUFERNAN;;;
PS 8.9;LUFERNAND;;;
PS 8.9;LUFICAMAR;;;
PS 8.9;LUFIGUER2;;;
PS 8.9;LUFINGEC;;;
PS 8.9;LUFLORES3;;;
PS 8.9;LUFUENTE2;;;
PS 8.9;LUFUENTE3;;;
PS 8.9;LUFUENTE5;;;
PS 8.9;LUFUENTE6;;;
PS 8.9;LUFUENTES;;;
PS 8.9;LUFUENZAL;;;
PS 8.9;LUGAETEFU;;;
PS 8.9;LUGAJARA;;;
PS 8.9;LUGAJARD2;;;
PS 8.9;LUGAJARDO;;;
PS 8.9;LUGALAZRU;;;
PS 8.9;LUGALDAME;;;
PS 8.9;LUGALLARD;;;
PS 8.9;LUGALLEG2;;;
PS 8.9;LUGALLEG3;;;
PS 8.9;LUGAMONAL;;;
PS 8.9;LUGARCIA6;;;
PS 8.9;LUGARCIAD;;;
PS 8.9;LUGARCIAO;;;
PS 8.9;LUGARCIAR;;;
PS 8.9;LUGARINPA;;;
PS 8.9;LUGOASVAR;;;
PS 8.9;LUGODOYGO;;;
PS 8.9;LUGOMEZAN;;;
PS 8.9;LUGOMEZF;;;
PS 8.9;LUGOMEZMU;;;
PS 8.9;LUGONZA12;;;
PS 8.9;LUGONZA14;;;
PS 8.9;LUGONZA18;;;
PS 8.9;LUGONZA19;;;
PS 8.9;LUGONZAG;;;
PS 8.9;LUGONZAL3;;;
PS 8.9;LUGONZAL5;;;
PS 8.9;LUGONZAL7;;;
PS 8.9;LUGONZAO;;;
PS 8.9;LUGORDILL;;;
PS 8.9;LUGRANADI;;;
PS 8.9;LUGUERRAC;;;
PS 8.9;LUGUERRAQ;;;
PS 8.9;LUGUERRE2;;;
PS 8.9;LUGUERRE4;;;
PS 8.9;LUGUERRE8;;;
PS 8.9;LUGUTIERR;;;
PS 8.9;LUGUZMANC;;;
PS 8.9;LUGUZMANP;;;
PS 8.9;LUHANTELM;;;
PS 8.9;LUHENRIQ2;;;
PS 8.9;LUHENRIQ3;;;
PS 8.9;LUHENRIQ4;;;
PS 8.9;LUHENRIQU;;;
PS 8.9;LUHERNAM;;;
PS 8.9;LUHERNAN;;;
PS 8.9;LUHERNAN8;;;
PS 8.9;LUHERNAND;;;
PS 8.9;LUHERRER3;;;
PS 8.9;LUHERRER8;;;
PS 8.9;LUHEVIAG;;;
PS 8.9;LUHUENCHU;;;
PS 8.9;LUHUERTAS;;;
PS 8.9;LUHURTADO;;;
PS 8.9;LUIBARRAP;;;
PS 8.9;LUICARTE;;;
PS 8.9;LUIDIAZC;;;
PS 8.9;LUIDIAZE;;;
PS 8.9;LUIDIAZM;;;
PS 8.9;LUIDIAZW;;;
PS 8.9;LUIGONZV;;;
PS 8.9;LUIJIMEN;;;
PS 8.9;LUILABACA;;;
PS 8.9;LUINOSTR2;;;
PS 8.9;LUINOSTR3;;;
PS 8.9;LUINOSTRO;;;
PS 8.9;LUIPRADI;;;
PS 8.9;LUIRARRAZ;;;
PS 8.9;LUIRETAM;;;
PS 8.9;LUIRIVER;;;
PS 8.9;LUIROJAC;;;
PS 8.9;LUISALAR;;;
PS 8.9;LUISALVA;;;
PS 8.9;LUISARRI;;;
PS 8.9;LUISAZOCAR;;;
PS 8.9;LUISBENA;;;
PS 8.9;LUISDELR;;;
PS 8.9;LUISDIAM;;;
PS 8.9;LUISEPUL;;;
PS 8.9;LUISESPINO;;;
PS 8.9;LUISGONZ;;;
PS 8.9;LUISGUTI;;;
PS 8.9;LUISHUGON;;;
PS 8.9;LUISLILLO;;;
PS 8.9;LUISOGAZ;;;
PS 8.9;LUISOLAV;;;
PS 8.9;LUISPEREZ;;;
PS 8.9;LUISRAIM;;;
PS 8.9;LUISRUZM;;;
PS 8.9;LUISSAGA;;;
PS 8.9;LUISVERA;;;
PS 8.9;LUISVERG;;;
PS 8.9;LUITORRE;;;
PS 8.9;LUIURRUT;;;
PS 8.9;LUIVARAB;;;
PS 8.9;LUJARABUS;;;
PS 8.9;LUJARANAV;;;
PS 8.9;LUJARARUI;;;
PS 8.9;LUJARAUL;;;
PS 8.9;LUJARPAMU;;;
PS 8.9;LUJOFRER;;;
PS 8.9;LUJORQUER;;;
PS 8.9;LULAGOSRA;;;
PS 8.9;LULAGOSVE;;;
PS 8.9;LULAMASTO;;;
PS 8.9;LULANASMU;;;
PS 8.9;LULECAROS;;;
PS 8.9;LULEGOASC;;;
PS 8.9;LULEIVAA;;;
PS 8.9;LULEIVAC;;;
PS 8.9;LULIEMPIL;;;
PS 8.9;LULILLOJA;;;
PS 8.9;LULIVOI;;;
PS 8.9;LULLANQUI;;;
PS 8.9;LULOPEZB;;;
PS 8.9;LULOPEZCA;;;
PS 8.9;LULOPEZMO;;;
PS 8.9;LULOPEZP;;;
PS 8.9;LULOPEZSI;;;
PS 8.9;LULOYOLAP;;;
PS 8.9;LUMACUADA;;;
PS 8.9;LUMAHECHA;;;
PS 8.9;LUMALDON2;;;
PS 8.9;LUMALDON5;;;
PS 8.9;LUMALLEAG;;;
PS 8.9;LUMAMANIC;;;
PS 8.9;LUMANSIL2;;;
PS 8.9;LUMANSIL3;;;
PS 8.9;LUMARDON2;;;
PS 8.9;LUMARDONE;;;
PS 8.9;LUMARILAF;;;
PS 8.9;LUMARIPA2;;;
PS 8.9;LUMARIPAN;;;
PS 8.9;LUMARTI15;;;
PS 8.9;LUMARTI16;;;
PS 8.9;LUMARTIN7;;;
PS 8.9;LUMATAMAL;;;
PS 8.9;LUMATURAN;;;
PS 8.9;LUMEJIASD;;;
PS 8.9;LUMELLAOL;;;
PS 8.9;LUMENDEZV;;;
PS 8.9;LUMEZAUGA;;;
PS 8.9;LUMICCIELL;;;
PS 8.9;LUMILLAHU;;;
PS 8.9;LUMINETTI;;;
PS 8.9;LUMIRAND2;;;
PS 8.9;LUMIRAND3;;;
PS 8.9;LUMOLINAS;;;
PS 8.9;LUMOLINC;;;
PS 8.9;LUMONJET;;;
PS 8.9;LUMONROYR;;;
PS 8.9;LUMONTEC2;;;
PS 8.9;LUMONTIEL;;;
PS 8.9;LUMONTOY2;;;
PS 8.9;LUMONZOND;;;
PS 8.9;LUMORAGAF;;;
PS 8.9;LUMORAGAS;;;
PS 8.9;LUMORAGAV;;;
PS 8.9;LUMORALE2;;;
PS 8.9;LUMORALP;;;
PS 8.9;LUMORAVAL;;;
PS 8.9;LUMORENC;;;
PS 8.9;LUMORENO;;;
PS 8.9;LUMORENT;;;
PS 8.9;LUMOSCOSO;;;
PS 8.9;LUMOYETON;;;
PS 8.9;LUMUENACO;;;
PS 8.9;LUMUNOZA;;;
PS 8.9;LUMUNOZAG;;;
PS 8.9;LUMUNOZCA;;;
PS 8.9;LUMUNOZG;;;
PS 8.9;LUMUNOZGA;;;
PS 8.9;LUMUNOZH;;;
PS 8.9;LUMUNOZO;;;
PS 8.9;LUMUNOZTO;;;
PS 8.9;LUMUNOZTR;;;
PS 8.9;LUNAVARR3;;;
PS 8.9;LUNAVARR4;;;
PS 8.9;LUNAVARR5;;;
PS 8.9;LUNAVARRE;;;
